Order_ID,Product_ID,Quantity,Discount
ORD01837,PROD0023,2,0.28
ORD03217,PROD0081,2,0.05
ORD01949,PROD0081,3,0.24
ORD02333,PROD0160,4,0.05
ORD04868,PROD0177,1,0.06
ORD01049,PROD0063,3,0.14
ORD00614,PROD0075,4,0.24
ORD02702,PROD0009,5,0.07
ORD02925,PROD0081,3,0.1
ORD03699,PROD0011,2,0.01
ORD03368,PROD0030,4,0.08
ORD01594,PROD0108,3,0.08
ORD02953,PROD0145,3,0.24
ORD03209,PROD0029,2,0.03
ORD04618,PROD0064,5,0.03
ORD01209,PROD0123,1,0.25
ORD02662,PROD0008,4,0.22
ORD00847,PROD0040,2,0.26
ORD04433,PROD0167,2,0.2
ORD00217,PROD0094,4,0.09
ORD03435,PROD0143,3,0.07
ORD00036,PROD0066,3,0.11
ORD02787,PROD0149,3,0.02
ORD03342,PROD0055,3,0.13
ORD04094,PROD0128,4,0.23
ORD04963,PROD0173,3,0.28
ORD01773,PROD0060,2,0.15
ORD01571,PROD0148,5,0.02
ORD03368,PROD0010,1,0.16
ORD02001,PROD0103,5,0.11
ORD01165,PROD0109,5,0.01
ORD01506,PROD0039,1,0.17
ORD03069,PROD0087,1,0.12
ORD03752,PROD0198,5,0.01
ORD03787,PROD0007,1,0.29
ORD00884,PROD0045,1,0.02
ORD04785,PROD0054,3,0.09
ORD00272,PROD0118,4,0.18
ORD01341,PROD0030,4,0.05
ORD00606,PROD0142,2,0.21
ORD01895,PROD0151,1,0.22
ORD01291,PROD0148,4,0.23
ORD04993,PROD0038,1,0.0
ORD02763,PROD0058,1,0.14
ORD01308,PROD0045,4,0.01
ORD00456,PROD0144,2,0.27
ORD04186,PROD0060,4,0.13
ORD02292,PROD0047,4,0.23
ORD02586,PROD0074,5,0.17
ORD04023,PROD0189,5,0.16
ORD03645,PROD0043,5,0.28
ORD00510,PROD0103,2,0.05
ORD04248,PROD0178,1,0.29
ORD01372,PROD0108,5,0.17
ORD02385,PROD0067,4,0.21
ORD02996,PROD0129,5,0.1
ORD02218,PROD0126,4,0.0
ORD04652,PROD0107,1,0.19
ORD02174,PROD0113,2,0.21
ORD02106,PROD0088,2,0.11
ORD01782,PROD0116,5,0.14
ORD02053,PROD0121,4,0.16
ORD04394,PROD0067,1,0.13
ORD04965,PROD0070,4,0.1
ORD03835,PROD0118,1,0.3
ORD00708,PROD0037,5,0.15
ORD04970,PROD0117,2,0.16
ORD01271,PROD0103,5,0.02
ORD04905,PROD0035,5,0.24
ORD01202,PROD0103,1,0.21
ORD03094,PROD0066,1,0.13
ORD00011,PROD0088,2,0.26
ORD00611,PROD0166,5,0.28
ORD00273,PROD0086,4,0.22
ORD03259,PROD0139,5,0.0
ORD01649,PROD0020,4,0.11
ORD03867,PROD0148,3,0.19
ORD01183,PROD0120,5,0.16
ORD01010,PROD0045,3,0.04
ORD02958,PROD0061,3,0.2
ORD02213,PROD0022,4,0.24
ORD00695,PROD0148,5,0.03
ORD04558,PROD0175,3,0.17
ORD04279,PROD0113,1,0.28
ORD00971,PROD0121,1,0.21
ORD03280,PROD0125,1,0.11
ORD00323,PROD0123,4,0.19
ORD00450,PROD0121,3,0.02
ORD01853,PROD0058,4,0.29
ORD04744,PROD0096,4,0.18
ORD03712,PROD0180,2,0.19
ORD02406,PROD0106,1,0.2
ORD02684,PROD0018,1,0.01
ORD04675,PROD0001,1,0.2
ORD00418,PROD0028,4,0.17
ORD02967,PROD0008,2,0.0
ORD00394,PROD0039,3,0.2
ORD04632,PROD0122,2,0.21
ORD01882,PROD0181,5,0.05
ORD00671,PROD0004,2,0.19
ORD03856,PROD0094,5,0.24
ORD03878,PROD0069,4,0.2
ORD02735,PROD0164,2,0.26
ORD03460,PROD0083,5,0.26
ORD03698,PROD0192,3,0.08
ORD01369,PROD0089,2,0.12
ORD02113,PROD0172,2,0.02
ORD00684,PROD0104,3,0.03
ORD01731,PROD0113,3,0.01
ORD03002,PROD0024,2,0.07
ORD01883,PROD0114,4,0.24
ORD03240,PROD0190,5,0.23
ORD04981,PROD0115,4,0.16
ORD03087,PROD0197,1,0.25
ORD02624,PROD0088,4,0.23
ORD03751,PROD0078,5,0.2
ORD02976,PROD0134,3,0.18
ORD03203,PROD0133,5,0.02
ORD02236,PROD0151,5,0.01
ORD00478,PROD0055,3,0.15
ORD01401,PROD0073,1,0.2
ORD03639,PROD0066,3,0.1
ORD04628,PROD0159,5,0.17
ORD01713,PROD0047,3,0.11
ORD01995,PROD0082,2,0.29
ORD04843,PROD0028,1,0.27
ORD00742,PROD0178,1,0.27
ORD04245,PROD0096,1,0.29
ORD02051,PROD0106,4,0.27
ORD04995,PROD0142,3,0.18
ORD01360,PROD0020,2,0.11
ORD04726,PROD0106,1,0.15
ORD01718,PROD0014,4,0.22
ORD01627,PROD0167,3,0.21
ORD04358,PROD0003,1,0.27
ORD01211,PROD0169,4,0.08
ORD02836,PROD0158,4,0.2
ORD01100,PROD0003,3,0.26
ORD02429,PROD0140,2,0.25
ORD04236,PROD0124,5,0.26
ORD04996,PROD0037,1,0.26
ORD02310,PROD0121,3,0.18
ORD04423,PROD0072,4,0.09
ORD00041,PROD0076,2,0.18
ORD03733,PROD0027,4,0.22
ORD02065,PROD0175,4,0.3
ORD01477,PROD0021,3,0.13
ORD03753,PROD0047,4,0.1
ORD00389,PROD0070,3,0.24
ORD01483,PROD0109,4,0.26
ORD03506,PROD0159,5,0.16
ORD03728,PROD0151,5,0.16
ORD03856,PROD0085,3,0.08
ORD04201,PROD0067,4,0.23
ORD00568,PROD0061,3,0.0
ORD01116,PROD0185,5,0.3
ORD01746,PROD0107,1,0.21
ORD04933,PROD0112,2,0.21
ORD02727,PROD0170,1,0.3
ORD04764,PROD0054,3,0.11
ORD02042,PROD0133,5,0.01
ORD01255,PROD0072,5,0.09
ORD02414,PROD0123,5,0.07
ORD02863,PROD0105,1,0.28
ORD00573,PROD0093,4,0.17
ORD03294,PROD0035,2,0.21
ORD01967,PROD0016,4,0.01
ORD03432,PROD0086,5,0.08
ORD00248,PROD0081,2,0.03
ORD00288,PROD0034,2,0.13
ORD02454,PROD0062,2,0.02
ORD03605,PROD0173,2,0.24
ORD04031,PROD0018,5,0.12
ORD01327,PROD0073,3,0.14
ORD02885,PROD0108,2,0.26
ORD00862,PROD0034,1,0.06
ORD00118,PROD0126,5,0.25
ORD04568,PROD0125,5,0.23
ORD00390,PROD0102,4,0.02
ORD02448,PROD0089,5,0.26
ORD02715,PROD0132,4,0.11
ORD02898,PROD0111,3,0.21
ORD02429,PROD0021,5,0.28
ORD01354,PROD0161,5,0.2
ORD01442,PROD0087,2,0.02
ORD01404,PROD0170,5,0.21
ORD03124,PROD0111,5,0.01
ORD02590,PROD0158,3,0.12
ORD04963,PROD0135,3,0.05
ORD04109,PROD0041,5,0.3
ORD03679,PROD0010,3,0.05
ORD01987,PROD0021,2,0.25
ORD01373,PROD0158,5,0.17
ORD03771,PROD0024,2,0.06
ORD01306,PROD0005,2,0.26
ORD03127,PROD0134,4,0.29
ORD01039,PROD0114,4,0.16
ORD01116,PROD0110,5,0.21
ORD02769,PROD0048,4,0.04
ORD03791,PROD0190,4,0.29
ORD01993,PROD0039,1,0.15
ORD03958,PROD0115,5,0.07
ORD02201,PROD0113,1,0.29
ORD00060,PROD0105,2,0.2
ORD01865,PROD0057,3,0.19
ORD02843,PROD0194,3,0.14
ORD02803,PROD0109,2,0.06
ORD01058,PROD0116,4,0.19
ORD00300,PROD0015,3,0.1
ORD02783,PROD0136,3,0.21
ORD03849,PROD0056,1,0.28
ORD03788,PROD0057,2,0.05
ORD02822,PROD0115,1,0.09
ORD01338,PROD0066,1,0.23
ORD01249,PROD0085,3,0.1
ORD03364,PROD0134,5,0.22
ORD01827,PROD0149,4,0.27
ORD03754,PROD0167,1,0.09
ORD00852,PROD0107,4,0.29
ORD04403,PROD0018,3,0.24
ORD03452,PROD0164,3,0.12
ORD03771,PROD0060,5,0.12
ORD02813,PROD0098,5,0.0
ORD02282,PROD0132,3,0.22
ORD03533,PROD0128,2,0.06
ORD01461,PROD0160,1,0.29
ORD01336,PROD0073,5,0.18
ORD02886,PROD0137,4,0.28
ORD03586,PROD0008,1,0.2
ORD03468,PROD0042,2,0.2
ORD02145,PROD0081,5,0.25
ORD02286,PROD0041,4,0.08
ORD04000,PROD0106,1,0.19
ORD04872,PROD0083,2,0.02
ORD01055,PROD0184,1,0.07
ORD02007,PROD0148,5,0.01
ORD00962,PROD0062,5,0.15
ORD03080,PROD0037,5,0.07
ORD02916,PROD0109,5,0.19
ORD02626,PROD0141,1,0.01
ORD00139,PROD0030,3,0.25
ORD01694,PROD0118,3,0.25
ORD01620,PROD0084,4,0.14
ORD01060,PROD0163,4,0.15
ORD04191,PROD0197,4,0.02
ORD02612,PROD0098,3,0.18
ORD03016,PROD0119,5,0.2
ORD02424,PROD0091,4,0.1
ORD02812,PROD0157,5,0.11
ORD03014,PROD0007,3,0.1
ORD01967,PROD0177,4,0.04
ORD00680,PROD0114,1,0.09
ORD02987,PROD0074,1,0.17
ORD02827,PROD0042,3,0.04
ORD03007,PROD0037,1,0.28
ORD04339,PROD0166,5,0.05
ORD00609,PROD0101,3,0.03
ORD00550,PROD0157,2,0.03
ORD03066,PROD0126,3,0.21
ORD02619,PROD0039,1,0.24
ORD00331,PROD0171,2,0.14
ORD03160,PROD0196,5,0.26
ORD03795,PROD0052,1,0.15
ORD04481,PROD0037,3,0.29
ORD01545,PROD0187,3,0.2
ORD01983,PROD0045,1,0.24
ORD02331,PROD0074,1,0.22
ORD01417,PROD0150,2,0.3
ORD03576,PROD0060,3,0.19
ORD00181,PROD0148,3,0.03
ORD00726,PROD0142,1,0.11
ORD01350,PROD0091,4,0.17
ORD04776,PROD0146,1,0.21
ORD02313,PROD0123,5,0.27
ORD00726,PROD0035,2,0.27
ORD02662,PROD0078,4,0.0
ORD04536,PROD0153,1,0.29
ORD00933,PROD0053,3,0.22
ORD01911,PROD0068,5,0.21
ORD03875,PROD0018,2,0.06
ORD03543,PROD0178,2,0.27
ORD03503,PROD0140,4,0.03
ORD04044,PROD0062,3,0.25
ORD00951,PROD0197,1,0.05
ORD01356,PROD0159,1,0.26
ORD01670,PROD0129,1,0.3
ORD00324,PROD0024,3,0.18
ORD02502,PROD0144,1,0.05
ORD04307,PROD0155,1,0.17
ORD04328,PROD0183,1,0.17
ORD03377,PROD0078,3,0.05
ORD00959,PROD0147,1,0.2
ORD04835,PROD0010,5,0.05
ORD01778,PROD0050,3,0.12
ORD04601,PROD0187,2,0.03
ORD01242,PROD0060,4,0.26
ORD03267,PROD0126,1,0.3
ORD00567,PROD0124,1,0.0
ORD01784,PROD0177,5,0.27
ORD00756,PROD0159,1,0.27
ORD03926,PROD0075,1,0.1
ORD00248,PROD0029,2,0.22
ORD01302,PROD0006,2,0.08
ORD02159,PROD0152,3,0.13
ORD04040,PROD0020,3,0.27
ORD03890,PROD0198,4,0.1
ORD04063,PROD0117,3,0.23
ORD01258,PROD0092,4,0.05
ORD00617,PROD0097,2,0.04
ORD00214,PROD0051,4,0.29
ORD04128,PROD0187,1,0.03
ORD00450,PROD0081,4,0.29
ORD00254,PROD0049,5,0.18
ORD01686,PROD0016,4,0.12
ORD03782,PROD0006,1,0.1
ORD04977,PROD0072,4,0.27
ORD03252,PROD0102,5,0.07
ORD01122,PROD0197,2,0.07
ORD03779,PROD0016,1,0.15
ORD02608,PROD0134,1,0.23
ORD04752,PROD0127,1,0.08
ORD00398,PROD0144,4,0.06
ORD01496,PROD0056,3,0.06
ORD00251,PROD0193,4,0.1
ORD04379,PROD0200,4,0.09
ORD04438,PROD0178,5,0.17
ORD01402,PROD0063,4,0.1
ORD00043,PROD0148,4,0.06
ORD04298,PROD0084,5,0.25
ORD01159,PROD0176,3,0.17
ORD02767,PROD0191,3,0.11
ORD00923,PROD0055,5,0.23
ORD04720,PROD0108,1,0.29
ORD02547,PROD0133,2,0.23
ORD01927,PROD0110,4,0.16
ORD01690,PROD0141,4,0.06
ORD04609,PROD0163,2,0.04
ORD01971,PROD0137,1,0.01
ORD01929,PROD0106,3,0.13
ORD04251,PROD0080,4,0.13
ORD02241,PROD0133,4,0.22
ORD02178,PROD0026,4,0.07
ORD00724,PROD0034,1,0.12
ORD00866,PROD0118,3,0.1
ORD01382,PROD0148,4,0.14
ORD00306,PROD0032,3,0.11
ORD02474,PROD0002,5,0.03
ORD02207,PROD0065,1,0.11
ORD01461,PROD0140,1,0.21
ORD01755,PROD0180,4,0.27
ORD00596,PROD0107,5,0.11
ORD00836,PROD0079,4,0.28
ORD01625,PROD0097,1,0.03
ORD04978,PROD0043,4,0.22
ORD00182,PROD0086,3,0.1
ORD02209,PROD0098,3,0.27
ORD01438,PROD0190,4,0.15
ORD02022,PROD0098,5,0.23
ORD01897,PROD0128,4,0.03
ORD02187,PROD0007,2,0.09
ORD02234,PROD0162,3,0.08
ORD02769,PROD0146,3,0.2
ORD03474,PROD0008,1,0.07
ORD00057,PROD0023,1,0.18
ORD03389,PROD0165,2,0.05
ORD01228,PROD0057,5,0.11
ORD04810,PROD0121,3,0.21
ORD00811,PROD0167,4,0.22
ORD01702,PROD0100,5,0.07
ORD03012,PROD0169,1,0.28
ORD02662,PROD0174,4,0.01
ORD04797,PROD0050,3,0.01
ORD04953,PROD0147,1,0.12
ORD02955,PROD0009,5,0.03
ORD01549,PROD0106,3,0.26
ORD00158,PROD0062,3,0.24
ORD02064,PROD0144,3,0.06
ORD03882,PROD0119,1,0.0
ORD03441,PROD0045,4,0.28
ORD02710,PROD0183,5,0.1
ORD01017,PROD0079,2,0.18
ORD02912,PROD0066,3,0.18
ORD03172,PROD0110,5,0.1
ORD01133,PROD0022,4,0.25
ORD02898,PROD0112,2,0.14
ORD01381,PROD0129,1,0.29
ORD00920,PROD0107,1,0.19
ORD03661,PROD0053,3,0.09
ORD04752,PROD0170,3,0.21
ORD02613,PROD0150,2,0.07
ORD00963,PROD0105,2,0.17
ORD01330,PROD0109,3,0.27
ORD04214,PROD0156,4,0.22
ORD00379,PROD0014,1,0.13
ORD03811,PROD0143,1,0.04
ORD02326,PROD0163,3,0.13
ORD00614,PROD0189,2,0.01
ORD02217,PROD0200,5,0.09
ORD02309,PROD0024,3,0.05
ORD02009,PROD0081,3,0.23
ORD04439,PROD0052,2,0.15
ORD04382,PROD0121,3,0.26
ORD04030,PROD0147,5,0.04
ORD01705,PROD0013,2,0.12
ORD02669,PROD0097,3,0.19
ORD03870,PROD0025,1,0.1
ORD04591,PROD0034,1,0.25
ORD03840,PROD0010,5,0.24
ORD02275,PROD0019,1,0.15
ORD04726,PROD0031,1,0.3
ORD00977,PROD0020,3,0.28
ORD02112,PROD0066,4,0.21
ORD00670,PROD0027,5,0.26
ORD01976,PROD0016,5,0.14
ORD02486,PROD0045,3,0.26
ORD04010,PROD0055,5,0.28
ORD02757,PROD0182,2,0.07
ORD03956,PROD0075,5,0.2
ORD04060,PROD0118,1,0.02
ORD04591,PROD0144,1,0.19
ORD02791,PROD0063,2,0.1
ORD00777,PROD0041,1,0.23
ORD04546,PROD0008,5,0.29
ORD01360,PROD0104,4,0.17
ORD04797,PROD0016,5,0.12
ORD03325,PROD0106,1,0.04
ORD03526,PROD0093,2,0.16
ORD01762,PROD0147,3,0.14
ORD03358,PROD0079,4,0.23
ORD04339,PROD0035,1,0.23
ORD00010,PROD0004,2,0.2
ORD03870,PROD0003,5,0.25
ORD00174,PROD0115,1,0.24
ORD03993,PROD0134,1,0.16
ORD04196,PROD0193,4,0.28
ORD03561,PROD0193,5,0.07
ORD00300,PROD0128,1,0.17
ORD04218,PROD0061,3,0.15
ORD04865,PROD0040,4,0.15
ORD02495,PROD0139,4,0.26
ORD01442,PROD0158,4,0.1
ORD03890,PROD0074,3,0.24
ORD03236,PROD0082,4,0.04
ORD03858,PROD0102,3,0.2
ORD00736,PROD0198,5,0.15
ORD04114,PROD0027,4,0.3
ORD02224,PROD0128,4,0.17
ORD00029,PROD0011,2,0.09
ORD01085,PROD0194,2,0.02
ORD03584,PROD0046,4,0.18
ORD01850,PROD0015,2,0.04
ORD03187,PROD0170,3,0.1
ORD03042,PROD0114,2,0.07
ORD00271,PROD0119,3,0.23
ORD00322,PROD0188,4,0.07
ORD00709,PROD0111,5,0.1
ORD01217,PROD0070,4,0.12
ORD03921,PROD0095,1,0.04
ORD04571,PROD0052,4,0.23
ORD04709,PROD0152,1,0.02
ORD02935,PROD0054,4,0.22
ORD03344,PROD0154,2,0.06
ORD04036,PROD0112,2,0.07
ORD02113,PROD0034,2,0.16
ORD02908,PROD0179,4,0.05
ORD04257,PROD0060,4,0.04
ORD01795,PROD0128,2,0.06
ORD04750,PROD0054,1,0.01
ORD01880,PROD0184,4,0.25
ORD00436,PROD0002,5,0.21
ORD02558,PROD0037,2,0.08
ORD00279,PROD0053,4,0.0
ORD01619,PROD0049,2,0.27
ORD01611,PROD0175,1,0.19
ORD04403,PROD0132,2,0.16
ORD03008,PROD0103,1,0.04
ORD03989,PROD0141,1,0.08
ORD01796,PROD0113,1,0.18
ORD03045,PROD0193,1,0.14
ORD03449,PROD0147,4,0.16
ORD03164,PROD0076,3,0.25
ORD02921,PROD0079,3,0.22
ORD01181,PROD0025,3,0.15
ORD04419,PROD0057,4,0.19
ORD01289,PROD0112,3,0.01
ORD01690,PROD0183,2,0.19
ORD03689,PROD0051,5,0.13
ORD04337,PROD0093,5,0.06
ORD01088,PROD0135,5,0.06
ORD04688,PROD0010,2,0.18
ORD04975,PROD0120,5,0.26
ORD01731,PROD0021,3,0.01
ORD01352,PROD0025,5,0.15
ORD04765,PROD0173,4,0.29
ORD02973,PROD0200,1,0.2
ORD00245,PROD0033,3,0.0
ORD03571,PROD0112,5,0.12
ORD00302,PROD0104,4,0.07
ORD02439,PROD0127,4,0.14
ORD02440,PROD0146,5,0.2
ORD03511,PROD0064,2,0.17
ORD02936,PROD0186,5,0.03
ORD00008,PROD0060,5,0.1
ORD02543,PROD0038,4,0.11
ORD01251,PROD0027,3,0.11
ORD03281,PROD0062,4,0.09
ORD04693,PROD0174,4,0.07
ORD04946,PROD0066,5,0.1
ORD04887,PROD0074,1,0.06
ORD04612,PROD0090,3,0.24
ORD02343,PROD0107,3,0.13
ORD03015,PROD0051,1,0.14
ORD04207,PROD0126,2,0.01
ORD01226,PROD0190,1,0.0
ORD01200,PROD0189,4,0.28
ORD03115,PROD0172,4,0.07
ORD01375,PROD0090,4,0.2
ORD03779,PROD0053,2,0.05
ORD01676,PROD0073,5,0.14
ORD04623,PROD0055,5,0.29
ORD03491,PROD0171,4,0.0
ORD00787,PROD0149,1,0.01
ORD00086,PROD0078,5,0.16
ORD03247,PROD0185,1,0.22
ORD01703,PROD0191,2,0.12
ORD02493,PROD0194,4,0.23
ORD04569,PROD0147,2,0.2
ORD04212,PROD0092,5,0.11
ORD02289,PROD0024,4,0.3
ORD00478,PROD0158,1,0.18
ORD04061,PROD0025,4,0.09
ORD02997,PROD0164,5,0.03
ORD02340,PROD0090,4,0.24
ORD02228,PROD0108,4,0.29
ORD02459,PROD0066,4,0.24
ORD01916,PROD0139,4,0.23
ORD00467,PROD0191,3,0.04
ORD04691,PROD0008,3,0.12
ORD02825,PROD0023,5,0.06
ORD04443,PROD0078,4,0.13
ORD04862,PROD0136,5,0.15
ORD03646,PROD0071,2,0.24
ORD02907,PROD0012,5,0.25
ORD04163,PROD0082,5,0.06
ORD00333,PROD0102,2,0.22
ORD00474,PROD0039,2,0.01
ORD04675,PROD0166,5,0.25
ORD03195,PROD0072,4,0.24
ORD01355,PROD0068,2,0.09
ORD01903,PROD0092,3,0.16
ORD04874,PROD0085,2,0.3
ORD01530,PROD0027,3,0.12
ORD01927,PROD0130,4,0.02
ORD04269,PROD0140,1,0.06
ORD02543,PROD0108,5,0.09
ORD03500,PROD0001,3,0.18
ORD00481,PROD0055,4,0.12
ORD03616,PROD0071,4,0.13
ORD04775,PROD0032,1,0.13
ORD01526,PROD0046,1,0.24
ORD00363,PROD0194,2,0.22
ORD03319,PROD0179,3,0.29
ORD04516,PROD0105,5,0.21
ORD00575,PROD0164,5,0.27
ORD00364,PROD0011,3,0.04
ORD04270,PROD0155,2,0.06
ORD03055,PROD0034,5,0.12
ORD03286,PROD0001,1,0.24
ORD04224,PROD0081,3,0.22
ORD00213,PROD0043,5,0.1
ORD03948,PROD0050,5,0.0
ORD00256,PROD0018,2,0.26
ORD02899,PROD0120,1,0.29
ORD00759,PROD0096,5,0.02
ORD00743,PROD0154,3,0.18
ORD04739,PROD0030,2,0.27
ORD03062,PROD0010,3,0.1
ORD04716,PROD0025,5,0.07
ORD04722,PROD0106,5,0.13
ORD04110,PROD0111,4,0.02
ORD00064,PROD0138,1,0.19
ORD05000,PROD0038,5,0.26
ORD01335,PROD0193,5,0.27
ORD02996,PROD0005,4,0.28
ORD00831,PROD0154,4,0.03
ORD04842,PROD0057,2,0.24
ORD00609,PROD0196,2,0.08
ORD02892,PROD0042,2,0.01
ORD02173,PROD0011,1,0.28
ORD01747,PROD0123,1,0.28
ORD03860,PROD0127,3,0.16
ORD02858,PROD0099,2,0.21
ORD02089,PROD0139,1,0.12
ORD00871,PROD0018,2,0.27
ORD01076,PROD0185,1,0.19
ORD00488,PROD0100,5,0.3
ORD03036,PROD0019,4,0.1
ORD00765,PROD0044,1,0.04
ORD03536,PROD0013,1,0.16
ORD00995,PROD0171,2,0.26
ORD01885,PROD0174,5,0.25
ORD01816,PROD0051,1,0.05
ORD02926,PROD0150,5,0.23
ORD04758,PROD0185,2,0.02
ORD01235,PROD0057,1,0.24
ORD02793,PROD0154,4,0.17
ORD04137,PROD0180,5,0.3
ORD00864,PROD0006,5,0.21
ORD00883,PROD0147,4,0.26
ORD00397,PROD0074,3,0.01
ORD01338,PROD0023,1,0.04
ORD00402,PROD0056,4,0.0
ORD01004,PROD0104,3,0.23
ORD04562,PROD0197,1,0.08
ORD03335,PROD0011,5,0.21
ORD04093,PROD0027,3,0.01
ORD04521,PROD0061,3,0.13
ORD02668,PROD0068,3,0.17
ORD02887,PROD0008,4,0.0
ORD02724,PROD0129,1,0.12
ORD01079,PROD0178,4,0.08
ORD03264,PROD0111,5,0.17
ORD04476,PROD0090,5,0.2
ORD03991,PROD0067,2,0.18
ORD02247,PROD0021,3,0.04
ORD00132,PROD0075,5,0.11
ORD03630,PROD0111,2,0.09
ORD01561,PROD0173,5,0.09
ORD03328,PROD0193,4,0.18
ORD04920,PROD0089,2,0.01
ORD03201,PROD0074,4,0.04
ORD03284,PROD0032,4,0.3
ORD03075,PROD0133,3,0.17
ORD00118,PROD0035,4,0.04
ORD03654,PROD0100,1,0.04
ORD03197,PROD0100,2,0.23
ORD04425,PROD0103,4,0.0
ORD01554,PROD0079,5,0.16
ORD02213,PROD0103,5,0.18
ORD03384,PROD0124,1,0.04
ORD03028,PROD0097,2,0.25
ORD04023,PROD0176,3,0.01
ORD00516,PROD0094,4,0.29
ORD01690,PROD0023,2,0.1
ORD02241,PROD0046,2,0.1
ORD02799,PROD0191,4,0.25
ORD00006,PROD0134,3,0.22
ORD04281,PROD0159,3,0.18
ORD00513,PROD0116,2,0.03
ORD00464,PROD0087,2,0.0
ORD02949,PROD0188,2,0.1
ORD00719,PROD0049,1,0.15
ORD03044,PROD0106,1,0.1
ORD01884,PROD0074,2,0.07
ORD01040,PROD0186,1,0.0
ORD00698,PROD0038,5,0.08
ORD02115,PROD0191,2,0.22
ORD02271,PROD0179,1,0.08
ORD00254,PROD0138,4,0.15
ORD02173,PROD0178,2,0.2
ORD03815,PROD0124,5,0.23
ORD01239,PROD0177,3,0.01
ORD01218,PROD0025,1,0.13
ORD04350,PROD0038,2,0.03
ORD04032,PROD0160,5,0.26
ORD04236,PROD0021,5,0.03
ORD00127,PROD0011,5,0.11
ORD02546,PROD0042,4,0.1
ORD03795,PROD0133,5,0.23
ORD03566,PROD0056,3,0.11
ORD03879,PROD0116,3,0.23
ORD02842,PROD0033,4,0.06
ORD02462,PROD0129,5,0.29
ORD01178,PROD0051,4,0.25
ORD01222,PROD0081,3,0.09
ORD01522,PROD0033,3,0.06
ORD00957,PROD0018,4,0.29
ORD04564,PROD0194,2,0.17
ORD02713,PROD0012,2,0.08
ORD02995,PROD0059,5,0.22
ORD01530,PROD0131,4,0.05
ORD02147,PROD0113,4,0.14
ORD03111,PROD0097,1,0.16
ORD04427,PROD0140,4,0.09
ORD04101,PROD0115,1,0.22
ORD01060,PROD0015,4,0.09
ORD00592,PROD0176,2,0.22
ORD03196,PROD0143,3,0.18
ORD00842,PROD0096,2,0.12
ORD00781,PROD0169,1,0.14
ORD02422,PROD0183,1,0.08
ORD02158,PROD0057,1,0.19
ORD00998,PROD0004,4,0.02
ORD02345,PROD0092,2,0.18
ORD04895,PROD0098,3,0.11
ORD03780,PROD0080,3,0.28
ORD01750,PROD0018,5,0.24
ORD03923,PROD0025,1,0.21
ORD02969,PROD0059,2,0.25
ORD02267,PROD0149,4,0.05
ORD03541,PROD0158,4,0.01
ORD00207,PROD0193,1,0.22
ORD02479,PROD0058,3,0.09
ORD04913,PROD0128,3,0.22
ORD04447,PROD0180,3,0.24
ORD03387,PROD0161,1,0.22
ORD04289,PROD0130,1,0.25
ORD03901,PROD0132,4,0.02
ORD01072,PROD0030,3,0.17
ORD01258,PROD0128,5,0.08
ORD03739,PROD0112,2,0.15
ORD04023,PROD0074,5,0.26
ORD01726,PROD0055,1,0.05
ORD01526,PROD0059,5,0.1
ORD04561,PROD0011,4,0.0
ORD03691,PROD0053,1,0.29
ORD04304,PROD0056,4,0.17
ORD02537,PROD0118,4,0.22
ORD04067,PROD0066,1,0.14
ORD01812,PROD0104,4,0.12
ORD02894,PROD0103,1,0.0
ORD03681,PROD0097,2,0.05
ORD04503,PROD0040,1,0.26
ORD01483,PROD0176,5,0.04
ORD04760,PROD0055,5,0.12
ORD04401,PROD0043,4,0.17
ORD02143,PROD0196,4,0.04
ORD02142,PROD0182,2,0.18
ORD01619,PROD0003,3,0.22
ORD02951,PROD0165,5,0.3
ORD03530,PROD0146,2,0.2
ORD00301,PROD0103,4,0.2
ORD03253,PROD0009,3,0.16
ORD01898,PROD0025,2,0.06
ORD02168,PROD0053,3,0.16
ORD02271,PROD0149,5,0.03
ORD04267,PROD0169,3,0.29
ORD03548,PROD0090,1,0.05
ORD02142,PROD0047,1,0.01
ORD03186,PROD0192,2,0.14
ORD00724,PROD0122,1,0.09
ORD01848,PROD0097,3,0.19
ORD04334,PROD0025,1,0.21
ORD02770,PROD0149,3,0.28
ORD04526,PROD0161,3,0.17
ORD02114,PROD0043,1,0.19
ORD04094,PROD0147,2,0.28
ORD01709,PROD0196,4,0.06
ORD03227,PROD0087,5,0.15
ORD04005,PROD0103,4,0.13
ORD04034,PROD0122,4,0.11
ORD01718,PROD0093,5,0.13
ORD01710,PROD0199,3,0.03
ORD02105,PROD0153,1,0.18
ORD01803,PROD0199,5,0.01
ORD04487,PROD0168,5,0.24
ORD01468,PROD0111,4,0.26
ORD01573,PROD0052,5,0.18
ORD04015,PROD0104,1,0.11
ORD00226,PROD0009,1,0.02
ORD01835,PROD0157,1,0.1
ORD04307,PROD0001,3,0.08
ORD01629,PROD0106,3,0.15
ORD01281,PROD0195,1,0.08
ORD04793,PROD0155,1,0.03
ORD04298,PROD0101,1,0.24
ORD03150,PROD0199,3,0.25
ORD04962,PROD0005,3,0.25
ORD04939,PROD0147,1,0.1
ORD03943,PROD0058,5,0.2
ORD00220,PROD0098,4,0.18
ORD04689,PROD0098,4,0.2
ORD03172,PROD0116,2,0.29
ORD04785,PROD0173,4,0.04
ORD01485,PROD0195,2,0.14
ORD03542,PROD0079,2,0.2
