Order_ID,Delivery_Date,Delivery_Status,Shipping_Cost
ORD04195,2025-06-02,Delivered,129.42
ORD04196,2024-09-11,Delivered,176.18
ORD04197,,N/A,73.89
ORD04198,,N/A,66.05
ORD04199,2025-04-21,Delivered,53.9
ORD04200,2024-06-17,Delivered,122.13
ORD04201,2025-02-24,Delivered,50.07
ORD04202,2025-05-02,Delivered,50.39
ORD04203,2024-07-29,Delivered,97.98
ORD04204,,N/A,96.37
ORD04205,2024-09-02,Delivered,156.19
ORD04206,2024-10-10,Delivered,39.35
ORD04207,2025-03-02,Delivered,142.78
ORD04208,,N/A,28.6
ORD04209,2024-09-15,Delivered,77.05
ORD04210,,N/A,163.67
ORD04211,2025-04-18,Delivered,154.13
ORD04212,2025-03-02,Delivered,20.38
ORD04213,,N/A,161.76
ORD04214,,N/A,120.5
ORD04215,2025-01-13,Delivered,139.74
ORD04216,,N/A,146.73
ORD04217,2024-11-16,Delivered,106.26
ORD04218,2024-09-30,Delivered,148.73
ORD04219,,N/A,194.65
ORD04220,2025-01-12,Delivered,183.6
ORD04221,2024-09-27,Delivered,65.84
ORD04222,2025-04-07,Delivered,50.92
ORD04223,2025-05-16,Delivered,74.58
ORD04224,,N/A,44.42
ORD04225,2025-04-09,Delivered,144.08
ORD04226,,N/A,145.89
ORD04227,2024-09-24,Delivered,71.37
ORD04228,,N/A,58.14
ORD04229,2024-09-19,Delivered,22.36
ORD04230,2025-04-09,Delivered,42.77
ORD04231,,N/A,24.71
ORD04232,,N/A,191.78
ORD04233,2025-05-13,Delivered,70.97
ORD04234,,N/A,133.24
ORD04235,,N/A,44.88
ORD04236,2025-01-08,Delivered,187.24
ORD04237,2024-10-09,Delivered,115.03
ORD04238,,N/A,80.74
ORD04239,2024-11-01,Delivered,101.4
ORD04240,,N/A,166.35
ORD04241,,N/A,199.2
ORD04242,,N/A,110.56
ORD04243,,N/A,51.85
ORD04244,2024-08-18,Delivered,118.66
ORD04245,2024-07-25,Delivered,38.38
ORD04246,2025-01-17,Delivered,75.2
ORD04247,,N/A,196.3
ORD04248,2024-10-01,Delivered,90.16
ORD04249,2024-10-20,Delivered,179.07
ORD04250,,N/A,160.28
ORD04251,,N/A,116.64
ORD04252,2024-10-01,Delivered,20.29
ORD04253,2025-02-18,Delivered,129.44
ORD04254,2024-06-24,Delivered,125.65
ORD04255,,N/A,22.76
ORD04256,,N/A,98.36
ORD04257,2025-02-06,Delivered,84.43
ORD04258,2024-11-26,Delivered,169.58
ORD04259,2024-11-07,Delivered,132.09
ORD04260,,N/A,33.46
ORD04261,2024-12-10,Delivered,136.89
ORD04262,2025-05-25,Delivered,41.11
ORD04263,2024-11-09,Delivered,44.35
ORD04264,2024-07-25,Delivered,181.16
ORD04265,2025-01-12,Delivered,109.79
ORD04266,,N/A,105.31
ORD04267,,N/A,115.65
ORD04268,,N/A,29.26
ORD04269,,N/A,181.66
ORD04270,2024-07-10,Delivered,104.19
ORD04271,2024-10-18,Delivered,185.79
ORD04272,2024-07-27,Delivered,102.94
ORD04273,2024-06-24,Delivered,55.7
ORD04274,,N/A,35.55
ORD04275,,N/A,44.9
ORD04276,2024-12-03,Delivered,78.2
ORD04277,2025-05-23,Delivered,60.89
ORD04278,,N/A,21.33
ORD04279,2024-07-28,Delivered,80.6
ORD04280,2024-06-18,Delivered,123.57
ORD04281,2025-02-11,Delivered,68.89
ORD04282,2024-08-17,Delivered,184.92
ORD04283,,N/A,32.09
ORD04284,2024-08-03,Delivered,32.59
ORD04285,2025-03-26,Delivered,84.22
ORD04286,2025-05-02,Delivered,110.57
ORD04287,2025-04-05,Delivered,197.65
ORD04288,2024-08-07,Delivered,48.42
ORD04289,2024-07-21,Delivered,138.08
ORD04290,,N/A,55.55
ORD04291,2024-10-18,Delivered,74.47
ORD04292,2024-07-23,Delivered,23.17
ORD04293,2024-08-05,Delivered,199.43
ORD04294,2025-02-02,Delivered,144.46
ORD04295,2024-07-16,Delivered,64.42
ORD04296,2025-06-06,Delivered,167.77
ORD04297,2024-10-29,Delivered,55.28
ORD04298,,N/A,167.57
ORD04299,2024-10-27,Delivered,97.78
ORD04300,,N/A,35.83
ORD04301,2024-10-12,Delivered,75.1
ORD04302,2024-09-17,Delivered,79.17
ORD04303,,N/A,154.44
ORD04304,2024-09-05,Delivered,78.47
ORD04305,2025-01-10,Delivered,112.71
ORD04306,,N/A,135.0
ORD04307,2025-05-30,Delivered,45.06
ORD04308,2025-02-27,Delivered,143.65
ORD04309,2024-07-29,Delivered,112.07
ORD04310,2024-12-22,Delivered,150.53
ORD04311,,N/A,168.3
ORD04312,2025-04-10,Delivered,157.2
ORD04313,,N/A,122.26
ORD04314,2024-06-16,Delivered,127.3
ORD04315,,N/A,93.14
ORD04316,2025-03-13,Delivered,102.09
ORD04317,2025-06-17,Delivered,63.18
ORD04318,,N/A,135.43
ORD04319,2025-06-13,Delivered,51.73
ORD04320,2025-03-29,Delivered,20.02
ORD04321,2024-10-15,Delivered,72.96
ORD04322,2024-06-24,Delivered,71.92
ORD04323,2024-10-30,Delivered,55.33
ORD04324,,N/A,144.57
ORD04325,2025-03-20,Delivered,78.22
ORD04326,2025-01-29,Delivered,48.0
ORD04327,2024-09-24,Delivered,196.39
ORD04328,,N/A,110.55
ORD04329,2025-02-17,Delivered,179.03
ORD04330,2024-10-10,Delivered,180.2
ORD04331,,N/A,22.62
ORD04332,2024-12-08,Delivered,55.43
ORD04333,2024-09-10,Delivered,134.19
ORD04334,2025-03-03,Delivered,137.13
ORD04335,2025-01-17,Delivered,65.48
ORD04336,2024-12-10,Delivered,141.64
ORD04337,2024-07-30,Delivered,88.48
ORD04338,2025-05-22,Delivered,56.18
ORD04339,,N/A,187.14
ORD04340,2025-04-14,Delivered,50.08
ORD04341,2025-04-08,Delivered,151.46
ORD04342,2024-09-21,Delivered,184.02
ORD04343,2024-10-26,Delivered,190.5
ORD04344,,N/A,67.07
ORD04345,2025-02-06,Delivered,189.41
ORD04346,2025-03-02,Delivered,89.75
ORD04347,2024-10-27,Delivered,111.74
ORD04348,2024-12-12,Delivered,130.02
ORD04349,2025-01-19,Delivered,106.18
ORD04350,,N/A,75.04
ORD04351,2024-09-29,Delivered,133.32
ORD04352,2025-02-09,Delivered,89.55
ORD04353,2025-06-04,Delivered,93.5
ORD04354,2024-09-10,Delivered,20.86
ORD04355,2025-03-24,Delivered,144.37
ORD04356,2024-12-04,Delivered,59.71
ORD04357,2025-03-31,Delivered,130.71
ORD04358,2025-04-28,Delivered,152.6
ORD04359,2025-02-14,Delivered,190.86
ORD04360,2025-03-06,Delivered,169.38
ORD04361,2025-02-11,Delivered,50.78
ORD04362,2025-01-11,Delivered,139.93
ORD04363,,N/A,107.11
ORD04364,,N/A,128.54
ORD04365,2025-04-06,Delivered,32.69
ORD04366,2024-09-03,Delivered,132.16
ORD04367,2024-06-29,Delivered,83.33
ORD04368,2024-11-25,Delivered,152.25
ORD04369,2024-07-09,Delivered,96.04
ORD04370,2025-01-27,Delivered,195.44
ORD04371,2024-08-22,Delivered,163.32
ORD04372,,N/A,118.05
ORD04373,2024-07-07,Delivered,195.44
ORD04374,2024-06-19,Delivered,91.7
ORD04375,2025-02-18,Delivered,112.78
ORD04376,2025-01-19,Delivered,171.32
ORD04377,,N/A,194.72
ORD04378,2025-04-30,Delivered,121.94
ORD04379,2024-08-18,Delivered,32.89
ORD04380,2024-09-25,Delivered,155.6
ORD04381,,N/A,121.81
ORD04382,,N/A,88.47
ORD04383,,N/A,32.59
ORD04384,,N/A,188.41
ORD04385,2024-06-19,Delivered,131.72
ORD04386,,N/A,54.2
ORD04387,2025-03-28,Delivered,191.57
ORD04388,2024-11-17,Delivered,115.01
ORD04389,,N/A,28.28
ORD04390,2024-11-24,Delivered,110.84
ORD04391,2025-01-24,Delivered,96.24
ORD04392,2025-01-19,Delivered,54.42
ORD04393,,N/A,166.51
ORD04394,,N/A,178.12
ORD04395,2025-02-15,Delivered,71.41
ORD04396,2025-01-15,Delivered,152.61
ORD04397,2024-07-03,Delivered,34.1
ORD04398,,N/A,28.87
ORD04399,2025-06-18,Delivered,58.26
ORD04400,2024-10-23,Delivered,182.71
ORD04401,2025-03-09,Delivered,132.56
ORD04402,2024-12-06,Delivered,134.92
ORD04403,2025-02-21,Delivered,146.4
ORD04404,2024-08-01,Delivered,144.96
ORD04405,2025-04-12,Delivered,126.66
ORD04406,,N/A,47.73
ORD04407,2025-03-29,Delivered,103.65
ORD04408,2024-11-07,Delivered,55.46
ORD04409,,N/A,162.09
ORD04410,,N/A,63.65
ORD04411,2025-01-29,Delivered,47.02
ORD04412,2024-09-11,Delivered,123.74
ORD04413,2024-09-23,Delivered,32.17
ORD04414,2024-09-25,Delivered,192.32
ORD04415,2025-06-13,Delivered,157.36
ORD04416,2024-10-26,Delivered,185.48
ORD04417,2024-12-28,Delivered,117.39
ORD04418,,N/A,139.05
ORD04419,2024-12-06,Delivered,99.02
ORD04420,2024-12-11,Delivered,90.2
ORD04421,2024-12-31,Delivered,189.59
ORD04422,2024-11-18,Delivered,64.26
ORD04423,,N/A,21.38
ORD04424,2025-04-01,Delivered,148.57
ORD04425,2025-05-07,Delivered,43.44
ORD04426,2024-11-23,Delivered,165.77
ORD04427,2025-01-29,Delivered,79.23
ORD04428,,N/A,74.83
ORD04429,,N/A,143.53
ORD04430,2024-10-12,Delivered,87.82
ORD04431,2025-02-12,Delivered,68.74
ORD04432,,N/A,24.25
ORD04433,,N/A,92.53
ORD04434,2024-09-16,Delivered,88.78
ORD04435,2024-12-06,Delivered,75.7
ORD04436,2024-11-27,Delivered,134.47
ORD04437,2024-07-24,Delivered,125.77
ORD04438,2024-10-09,Delivered,45.42
ORD04439,2025-05-09,Delivered,171.73
ORD04440,2024-09-15,Delivered,34.24
ORD04441,2024-12-11,Delivered,21.82
ORD04442,,N/A,20.85
ORD04443,2024-11-17,Delivered,62.77
ORD04444,,N/A,136.44
ORD04445,2025-03-12,Delivered,199.94
ORD04446,2024-12-18,Delivered,124.26
ORD04447,2024-11-01,Delivered,40.91
ORD04448,,N/A,198.19
ORD04449,2025-06-05,Delivered,126.36
ORD04450,,N/A,64.85
ORD04451,2025-01-16,Delivered,23.81
ORD04452,2025-05-06,Delivered,199.23
ORD04453,,N/A,199.76
ORD04454,2025-04-26,Delivered,122.86
ORD04455,2024-12-15,Delivered,29.5
ORD04456,2024-08-01,Delivered,70.92
ORD04457,2025-01-28,Delivered,99.38
ORD04458,2025-04-21,Delivered,122.67
ORD04459,2024-06-23,Delivered,45.58
ORD04460,,N/A,113.62
ORD04461,2025-03-31,Delivered,157.19
ORD04462,2024-12-09,Delivered,163.31
ORD04463,2025-04-30,Delivered,35.56
ORD04464,2025-04-21,Delivered,126.54
ORD04465,2024-10-16,Delivered,165.6
ORD04466,2025-02-26,Delivered,169.56
ORD04467,,N/A,113.53
ORD04468,2024-09-05,Delivered,158.0
ORD04469,2025-03-05,Delivered,190.0
ORD04470,2025-06-01,Delivered,61.88
ORD04471,,N/A,63.29
ORD04472,,N/A,38.68
ORD04473,2024-12-10,Delivered,22.51
ORD04474,2025-06-11,Delivered,106.9
ORD04475,,N/A,139.65
ORD04476,2024-08-12,Delivered,26.78
ORD04477,2024-10-02,Delivered,93.97
ORD04478,2024-10-08,Delivered,51.54
ORD04479,2025-05-02,Delivered,128.18
ORD04480,,N/A,41.99
ORD04481,2024-11-04,Delivered,43.15
ORD04482,2024-11-02,Delivered,57.86
ORD04483,2024-10-28,Delivered,35.06
ORD04484,,N/A,97.69
ORD04485,2024-12-03,Delivered,108.75
ORD04486,2025-02-04,Delivered,198.8
ORD04487,2024-11-21,Delivered,94.05
ORD04488,,N/A,161.73
ORD04489,2025-01-19,Delivered,148.62
ORD04490,,N/A,93.9
ORD04491,2024-11-25,Delivered,69.45
ORD04492,2024-11-16,Delivered,39.15
ORD04493,,N/A,54.21
ORD04494,2024-07-05,Delivered,162.61
ORD04495,2024-09-13,Delivered,159.69
ORD04496,,N/A,179.73
ORD04497,,N/A,169.77
ORD04498,2025-02-05,Delivered,189.18
ORD04499,2024-07-24,Delivered,159.03
ORD04500,2025-05-16,Delivered,143.33
ORD04501,2024-09-21,Delivered,119.16
ORD04502,2025-02-11,Delivered,34.62
ORD04503,,N/A,41.73
ORD04504,,N/A,190.03
ORD04505,,N/A,36.88
ORD04506,2025-03-01,Delivered,28.22
ORD04507,,N/A,54.44
ORD04508,,N/A,154.2
ORD04509,2024-11-17,Delivered,180.2
ORD04510,,N/A,134.09
ORD04511,2024-08-12,Delivered,111.69
ORD04512,2024-11-22,Delivered,126.59
ORD04513,,N/A,37.53
ORD04514,,N/A,68.72
ORD04515,2024-06-11,Delivered,116.81
ORD04516,2024-12-24,Delivered,144.78
ORD04517,2025-04-29,Delivered,97.18
ORD04518,2024-06-14,Delivered,91.84
ORD04519,2024-10-22,Delivered,91.14
ORD04520,2024-07-25,Delivered,101.54
ORD04521,2025-04-03,Delivered,120.98
ORD04522,,N/A,52.41
ORD04523,,N/A,115.16
ORD04524,2024-11-07,Delivered,120.08
ORD04525,2024-10-28,Delivered,112.27
ORD04526,2025-04-02,Delivered,192.5
ORD04527,2024-07-09,Delivered,33.81
ORD04528,2025-05-21,Delivered,171.88
ORD04529,,N/A,115.72
ORD04530,2025-06-01,Delivered,109.76
ORD04531,2024-12-14,Delivered,154.49
ORD04532,,N/A,82.66
ORD04533,,N/A,35.97
ORD04534,2025-04-09,Delivered,105.38
ORD04535,2024-09-17,Delivered,198.17
ORD04536,2024-12-17,Delivered,25.51
ORD04537,2024-09-14,Delivered,49.63
ORD04538,,N/A,36.99
ORD04539,,N/A,40.47
ORD04540,,N/A,34.15
ORD04541,,N/A,73.65
ORD04542,2025-03-21,Delivered,51.09
ORD04543,,N/A,133.23
ORD04544,,N/A,174.04
ORD04545,2024-12-06,Delivered,152.83
ORD04546,,N/A,23.76
ORD04547,,N/A,156.84
ORD04548,,N/A,75.64
ORD04549,2025-03-04,Delivered,115.85
ORD04550,2024-08-23,Delivered,46.4
ORD04551,2025-03-31,Delivered,121.27
ORD04552,,N/A,59.79
ORD04553,2025-03-26,Delivered,156.93
ORD04554,,N/A,187.36
ORD04555,2024-09-11,Delivered,95.56
ORD04556,2024-08-10,Delivered,64.41
ORD04557,2024-10-25,Delivered,21.3
ORD04558,2025-03-18,Delivered,38.72
ORD04559,2024-06-29,Delivered,36.07
ORD04560,2025-05-24,Delivered,55.66
ORD04561,2025-06-11,Delivered,58.61
ORD04562,2025-04-09,Delivered,159.69
ORD04563,2025-04-22,Delivered,32.7
ORD04564,2024-11-12,Delivered,89.68
ORD04565,2025-05-03,Delivered,89.79
ORD04566,2024-09-08,Delivered,120.14
ORD04567,2024-12-19,Delivered,173.86
ORD04568,2024-11-21,Delivered,163.31
ORD04569,2025-02-26,Delivered,141.39
ORD04570,2024-11-19,Delivered,163.26
ORD04571,2024-08-12,Delivered,187.6
ORD04572,,N/A,114.0
ORD04573,,N/A,42.77
ORD04574,,N/A,75.71
ORD04575,2024-07-17,Delivered,185.35
ORD04576,2024-11-06,Delivered,112.14
ORD04577,2025-03-01,Delivered,90.06
ORD04578,2024-09-29,Delivered,128.79
ORD04579,2025-02-17,Delivered,160.53
ORD04580,2024-10-25,Delivered,181.42
ORD04581,2025-04-10,Delivered,78.78
ORD04582,,N/A,99.19
ORD04583,2025-05-17,Delivered,109.72
ORD04584,2024-10-28,Delivered,50.8
ORD04585,2025-01-21,Delivered,160.49
ORD04586,2025-01-15,Delivered,173.62
ORD04587,,N/A,137.02
ORD04588,2024-12-30,Delivered,47.49
ORD04589,2025-03-30,Delivered,93.47
ORD04590,2025-03-28,Delivered,125.16
ORD04591,2024-09-16,Delivered,191.38
ORD04592,,N/A,105.87
ORD04593,2024-08-13,Delivered,175.56
ORD04594,2024-09-07,Delivered,180.97
ORD04595,2025-01-31,Delivered,31.26
ORD04596,2024-12-02,Delivered,145.78
ORD04597,2024-11-05,Delivered,96.23
ORD04598,2025-01-09,Delivered,185.9
ORD04599,2024-06-25,Delivered,167.2
ORD04600,2025-03-22,Delivered,37.98
ORD04601,2024-06-28,Delivered,162.88
ORD04602,,N/A,161.6
ORD04603,2024-12-04,Delivered,171.61
ORD04604,2025-04-30,Delivered,189.31
ORD04605,2024-06-29,Delivered,165.2
ORD04606,,N/A,74.85
ORD04607,2024-06-13,Delivered,160.22
ORD04608,2025-05-15,Delivered,144.89
ORD04609,,N/A,35.9
ORD04610,2024-08-26,Delivered,169.71
ORD04611,2025-02-17,Delivered,89.89
ORD04612,,N/A,82.36
ORD04613,2024-09-22,Delivered,38.15
ORD04614,,N/A,97.11
ORD04615,2025-01-08,Delivered,90.16
ORD04616,2025-02-12,Delivered,37.12
ORD04617,,N/A,102.51
ORD04618,2024-11-20,Delivered,194.8
ORD04619,2025-02-09,Delivered,45.26
ORD04620,2024-07-22,Delivered,23.23
ORD04621,,N/A,114.02
ORD04622,2025-01-13,Delivered,144.67
ORD04623,2024-09-04,Delivered,158.25
ORD04624,,N/A,54.52
ORD04625,2024-11-04,Delivered,122.54
ORD04626,2024-10-20,Delivered,133.61
ORD04627,,N/A,165.5
ORD04628,2024-12-20,Delivered,52.84
ORD04629,2024-12-10,Delivered,44.7
ORD04630,2025-06-01,Delivered,95.79
ORD04631,2024-11-24,Delivered,25.09
ORD04632,,N/A,148.23
ORD04633,2024-09-16,Delivered,53.76
ORD04634,,N/A,176.92
ORD04635,2024-08-30,Delivered,136.21
ORD04636,2025-03-05,Delivered,28.49
ORD04637,2024-10-30,Delivered,95.2
ORD04638,2024-07-19,Delivered,97.6
ORD04639,2025-02-22,Delivered,153.28
ORD04640,,N/A,54.41
ORD04641,,N/A,21.81
ORD04642,2024-11-05,Delivered,56.75
ORD04643,2025-02-23,Delivered,48.99
ORD04644,2025-03-07,Delivered,117.23
ORD04645,2024-08-10,Delivered,43.54
ORD04646,2024-12-12,Delivered,144.37
ORD04647,,N/A,20.6
ORD04648,2024-06-29,Delivered,59.42
ORD04649,,N/A,124.93
ORD04650,,N/A,121.74
ORD04651,,N/A,59.1
ORD04652,2024-07-15,Delivered,70.5
ORD04653,2024-11-30,Delivered,64.51
ORD04654,,N/A,187.81
ORD04655,2024-07-05,Delivered,82.05
ORD04656,,N/A,75.67
ORD04657,2025-02-13,Delivered,39.09
ORD04658,,N/A,74.73
ORD04659,2025-02-25,Delivered,97.88
ORD04660,2024-10-12,Delivered,46.65
ORD04661,2025-05-31,Delivered,101.02
ORD04662,,N/A,107.92
ORD04663,2024-09-21,Delivered,129.92
ORD04664,2025-04-12,Delivered,45.74
ORD04665,2025-06-04,Delivered,152.38
ORD04666,2025-03-29,Delivered,68.82
ORD04667,,N/A,54.72
ORD04668,2024-06-18,Delivered,159.99
ORD04669,2024-09-23,Delivered,112.94
ORD04670,2024-09-17,Delivered,158.31
ORD04671,2025-05-09,Delivered,178.56
ORD04672,2025-06-09,Delivered,155.75
ORD04673,2025-06-08,Delivered,88.47
ORD04674,,N/A,93.54
ORD04675,2025-05-20,Delivered,34.31
ORD04676,2025-01-16,Delivered,89.99
ORD04677,,N/A,100.11
ORD04678,2025-04-14,Delivered,179.38
ORD04679,2024-12-24,Delivered,185.09
ORD04680,2025-02-20,Delivered,77.29
ORD04681,2024-06-23,Delivered,148.85
ORD04682,,N/A,142.6
ORD04683,2024-11-04,Delivered,188.01
ORD04684,2025-03-06,Delivered,144.01
ORD04685,2024-11-16,Delivered,84.35
ORD04686,2024-08-12,Delivered,147.32
ORD04687,2025-03-19,Delivered,186.52
ORD04688,,N/A,117.95
ORD04689,,N/A,35.83
ORD04690,,N/A,134.58
ORD04691,2024-12-20,Delivered,144.23
ORD04692,,N/A,66.41
ORD04693,,N/A,169.84
ORD04694,2024-09-19,Delivered,155.4
ORD04695,2024-08-06,Delivered,26.38
ORD04696,2024-09-22,Delivered,162.67
ORD04697,2025-05-29,Delivered,80.81
ORD04698,,N/A,80.83
ORD04699,2025-01-25,Delivered,97.39
ORD04700,2024-07-07,Delivered,73.15
ORD04701,2024-12-02,Delivered,34.46
ORD04702,2025-03-03,Delivered,115.91
ORD04703,2025-01-23,Delivered,99.54
ORD04704,,N/A,192.97
ORD04705,2024-10-20,Delivered,175.51
ORD04706,2024-12-19,Delivered,60.63
ORD04707,2024-09-02,Delivered,185.63
ORD04708,2025-04-06,Delivered,114.6
ORD04709,2024-11-14,Delivered,98.88
ORD04710,2024-12-01,Delivered,170.82
ORD04711,,N/A,34.52
ORD04712,,N/A,177.62
ORD04713,2024-10-09,Delivered,38.22
ORD04714,2024-07-28,Delivered,170.54
ORD04715,2025-05-08,Delivered,174.52
ORD04716,,N/A,58.12
ORD04717,,N/A,197.28
ORD04718,,N/A,154.49
ORD04719,2025-02-15,Delivered,139.48
ORD04720,2024-12-25,Delivered,188.41
ORD04721,2025-04-07,Delivered,23.0
ORD04722,2024-07-05,Delivered,51.84
ORD04723,2024-07-03,Delivered,115.93
ORD04724,2024-07-05,Delivered,163.18
ORD04725,,N/A,171.32
ORD04726,,N/A,186.86
ORD04727,2024-06-20,Delivered,58.82
ORD04728,,N/A,139.38
ORD04729,2024-08-04,Delivered,184.82
ORD04730,,N/A,61.87
ORD04731,2025-05-24,Delivered,138.95
ORD04732,2025-03-22,Delivered,63.54
ORD04733,2024-11-22,Delivered,159.78
ORD04734,,N/A,75.78
ORD04735,2024-11-22,Delivered,71.0
ORD04736,2025-05-04,Delivered,193.56
ORD04737,2024-10-23,Delivered,170.32
ORD04738,,N/A,195.78
ORD04739,,N/A,189.5
ORD04740,2024-08-22,Delivered,175.75
ORD04741,,N/A,126.9
ORD04742,2024-10-13,Delivered,192.5
ORD04743,,N/A,89.67
ORD04744,2025-05-19,Delivered,38.31
ORD04745,2024-08-26,Delivered,164.39
ORD04746,2025-02-20,Delivered,30.3
ORD04747,2025-01-20,Delivered,121.93
ORD04748,2024-06-11,Delivered,123.12
ORD04749,2025-03-02,Delivered,145.11
ORD04750,,N/A,149.81
ORD04751,2024-12-28,Delivered,172.13
ORD04752,2024-08-07,Delivered,91.42
ORD04753,,N/A,95.49
ORD04754,,N/A,103.77
ORD04755,,N/A,127.4
ORD04756,2024-11-13,Delivered,41.26
ORD04757,2024-11-29,Delivered,58.77
ORD04758,2025-02-03,Delivered,92.71
ORD04759,,N/A,194.52
ORD04760,2025-03-24,Delivered,106.84
ORD04761,2025-06-06,Delivered,43.94
ORD04762,,N/A,30.22
ORD04763,2025-05-14,Delivered,45.65
ORD04764,2025-06-10,Delivered,82.36
ORD04765,2025-04-14,Delivered,87.25
ORD04766,2024-12-08,Delivered,164.75
ORD04767,2025-04-29,Delivered,73.61
ORD04768,2024-08-05,Delivered,81.99
ORD04769,,N/A,173.26
ORD04770,,N/A,170.0
ORD04771,,N/A,88.8
ORD04772,2025-01-19,Delivered,27.43
ORD04773,2025-05-05,Delivered,150.87
ORD04774,2025-01-15,Delivered,109.44
ORD04775,,N/A,98.08
ORD04776,2024-10-21,Delivered,23.91
ORD04777,,N/A,40.45
ORD04778,2024-11-10,Delivered,117.32
ORD04779,,N/A,52.2
ORD04780,2024-08-24,Delivered,58.18
ORD04781,2024-07-13,Delivered,77.68
ORD04782,,N/A,102.71
ORD04783,,N/A,41.16
ORD04784,2025-02-17,Delivered,135.57
ORD04785,,N/A,147.6
ORD04786,2025-05-10,Delivered,193.99
ORD04787,2024-09-03,Delivered,53.25
ORD04788,2025-03-09,Delivered,47.48
ORD04789,2025-02-23,Delivered,113.49
ORD04790,2025-02-05,Delivered,169.56
ORD04791,,N/A,45.34
ORD04792,,N/A,136.65
ORD04793,2025-04-24,Delivered,184.98
ORD04794,2024-09-28,Delivered,108.48
ORD04795,2024-10-19,Delivered,188.39
ORD04796,,N/A,89.83
ORD04797,2024-11-11,Delivered,78.53
ORD04798,,N/A,169.54
ORD04799,,N/A,69.91
ORD04800,2025-05-28,Delivered,110.96
ORD04801,2025-04-02,Delivered,95.34
ORD04802,2024-12-01,Delivered,128.78
ORD04803,2024-10-29,Delivered,151.07
ORD04804,2025-04-03,Delivered,99.44
ORD04805,2024-09-24,Delivered,176.28
ORD04806,,N/A,188.36
ORD04807,,N/A,98.7
ORD04808,2024-06-28,Delivered,115.34
ORD04809,,N/A,141.81
ORD04810,2025-03-09,Delivered,118.85
ORD04811,2025-01-26,Delivered,167.89
ORD04812,2025-05-05,Delivered,35.8
ORD04813,2025-04-03,Delivered,69.87
ORD04814,,N/A,100.72
ORD04815,,N/A,63.57
ORD04816,2025-01-03,Delivered,116.87
ORD04817,2024-11-22,Delivered,172.54
ORD04818,2025-01-11,Delivered,191.48
ORD04819,2024-09-30,Delivered,91.73
ORD04820,,N/A,45.99
ORD04821,2024-08-07,Delivered,108.3
ORD04822,,N/A,179.28
ORD04823,2024-12-05,Delivered,39.42
ORD04824,2025-06-16,Delivered,104.05
ORD04825,2025-02-14,Delivered,90.8
ORD04826,,N/A,66.73
ORD04827,,N/A,132.87
ORD04828,2025-03-09,Delivered,71.24
ORD04829,2024-08-04,Delivered,139.72
ORD04830,2024-10-20,Delivered,74.1
ORD04831,2025-02-01,Delivered,159.96
ORD04832,2025-01-06,Delivered,138.61
ORD04833,2025-04-08,Delivered,191.72
ORD04834,2024-11-08,Delivered,54.79
ORD04835,2024-10-20,Delivered,116.64
ORD04836,,N/A,173.46
ORD04837,2025-03-26,Delivered,109.52
ORD04838,,N/A,177.26
ORD04839,,N/A,190.81
ORD04840,2025-04-07,Delivered,177.48
ORD04841,2024-08-23,Delivered,110.99
ORD04842,2025-04-19,Delivered,140.58
ORD04843,2025-01-11,Delivered,140.17
ORD04844,2025-03-14,Delivered,151.48
ORD04845,2024-12-20,Delivered,191.29
ORD04846,2024-08-07,Delivered,143.49
ORD04847,2025-01-11,Delivered,139.64
ORD04848,2024-09-28,Delivered,104.72
ORD04849,2024-09-25,Delivered,92.62
ORD04850,2024-09-27,Delivered,168.13
ORD04851,2025-01-27,Delivered,57.66
ORD04852,2024-12-01,Delivered,79.48
ORD04853,2024-08-14,Delivered,149.82
ORD04854,2024-10-17,Delivered,158.94
ORD04855,2024-10-15,Delivered,61.89
ORD04856,,N/A,43.88
ORD04857,2025-02-24,Delivered,180.59
ORD04858,2025-02-13,Delivered,148.21
ORD04859,2025-01-19,Delivered,133.15
ORD04860,2024-08-16,Delivered,135.49
ORD04861,,N/A,107.17
ORD04862,2024-12-05,Delivered,115.7
ORD04863,,N/A,169.55
ORD04864,2025-04-22,Delivered,138.97
ORD04865,2024-09-03,Delivered,76.69
ORD04866,2025-05-13,Delivered,185.73
ORD04867,2024-09-20,Delivered,98.61
ORD04868,,N/A,93.77
ORD04869,2024-11-30,Delivered,161.0
ORD04870,2025-04-26,Delivered,108.95
ORD04871,2025-01-08,Delivered,122.0
ORD04872,2025-06-13,Delivered,103.36
ORD04873,,N/A,39.26
ORD04874,2025-02-07,Delivered,86.53
ORD04875,,N/A,176.07
ORD04876,2024-12-07,Delivered,89.78
ORD04877,2025-02-21,Delivered,152.83
ORD04878,2024-07-07,Delivered,199.08
ORD04879,2024-11-13,Delivered,80.27
ORD04880,2025-04-11,Delivered,149.29
ORD04881,,N/A,121.02
ORD04882,,N/A,193.88
ORD04883,2024-11-28,Delivered,185.53
ORD04884,2025-05-08,Delivered,88.29
ORD04885,2024-12-22,Delivered,45.12
ORD04886,2024-08-28,Delivered,48.64
ORD04887,2024-06-18,Delivered,148.99
ORD04888,2025-01-30,Delivered,58.58
ORD04889,2024-09-26,Delivered,110.09
ORD04890,,N/A,30.78
ORD04891,2024-12-07,Delivered,154.41
ORD04892,2025-01-27,Delivered,29.27
ORD04893,2025-02-10,Delivered,65.72
ORD04894,2025-04-26,Delivered,166.8
